race_hash,month,date,date_display,race_name,race_url,distance_km,elevation_m,distance_elevation_raw,price,town,province,status,scraped_at
e4074fbe14a4,Setembre 2026,,TBD,Pedraforca Xtrail,https://misports.cat/carreras/pedraforca-xtrail/,21,1668,21km D+1668m,,Saldes,BARCELONA,ACTIVA,2026-04-02T20:57:50.402744+00:00
adb6dd08b430,Setembre 2026,,TBD,Pedraforca Xtrail,https://misports.cat/carreras/pedraforca-xtrail/,10,550,10km D+550m,,Saldes,BARCELONA,ACTIVA,2026-04-02T20:57:50.402760+00:00
735808ed6616,Setembre 2026,,TBD,Cursa de la Vinya i el Pàmpol,https://www.ajhortons.cat/actualitat/noticies/28a-cursa-de-la-vinya-i-la-7a-pampol-trail-el-proxim-7-de-setembre.html,10,150,10km D+150m,,Sant Llorenç d'Hortons,BARCELONA,ACTIVA,2026-04-02T20:57:50.402777+00:00
1ac8844ee53d,Setembre 2026,,TBD,Cursa de la Vinya i el Pàmpol,https://www.ajhortons.cat/actualitat/noticies/28a-cursa-de-la-vinya-i-la-7a-pampol-trail-el-proxim-7-de-setembre.html,21,418,21km D+418m,,Sant Llorenç d'Hortons,BARCELONA,ACTIVA,2026-04-02T20:57:50.402793+00:00
d96f2cb95d8b,Setembre 2026,,TBD,Cross del Carme,https://www.instagram.com/carmeetstu/,5,,5km,,Carme,BARCELONA,ACTIVA,2026-04-02T20:57:50.402810+00:00
d064e916f2ce,Setembre 2026,,TBD,Transenyera,https://www.lesguineus.cat/,15,800,15km D+800m,,Castellvell i el Vilar,BARCELONA,ACTIVA,2026-04-02T20:57:50.402826+00:00
0e90334ae409,Setembre 2026,,TBD,Tramuntana Trail Transfronterer,https://www.curses.cat/tramuntanatrail2025/,11.4,,"11,4km",,El Portús,GIRONA,ACTIVA,2026-04-02T20:57:50.402842+00:00
dc7c3f205d2f,Setembre 2026,,TBD,Cursa de muntanya Vila de Falset,http://www.cursadefalset.net/,26,1700,26km D+1700m,,Falset,TARRAGONA,ACTIVA,2026-04-02T20:57:50.402864+00:00
9739274aad2c,Setembre 2026,,TBD,Cursa de muntanya Vila de Falset,http://www.cursadefalset.net/,13,513,13km D+513m,,Falset,TARRAGONA,ACTIVA,2026-04-02T20:57:50.402880+00:00
9272e4329c9c,Setembre 2026,,TBD,Cursa de la Vall del Tenes,https://www.mancomunitatvalltenes.cat/actualitat/noticies/xxxvi-cursa-de-la-vall-del-tenes.html,10,130,10km D+130m,,Lliçà de Vall,BARCELONA,ACTIVA,2026-04-02T20:57:50.402900+00:00
e78553df5065,Setembre 2026,,TBD,La 6.6 de Bellaterra,https://la6punt6debellaterra.cat/,6.6,,"6,6km",,Bellaterra,BARCELONA,ACTIVA,2026-04-02T20:57:50.402920+00:00
fde98e28b75f,Setembre 2026,,TBD,Despertaferro Bàscara,https://curses.cat/despertaferro2025/,11,,11km,,Bàscara,GIRONA,ACTIVA,2026-04-02T20:57:50.402937+00:00
0208b20ed63a,Setembre 2026,,TBD,Despertaferro Bàscara,https://curses.cat/despertaferro2025/,6,,6km,,Bàscara,GIRONA,ACTIVA,2026-04-02T20:57:50.402953+00:00
cfead68ae282,Setembre 2026,,TBD,L'Enrucada,http://enrucada.tianat.cat/,13,700,13km D+700m,,Tiana,BARCELONA,ACTIVA,2026-04-02T20:57:50.402970+00:00
c9b6629c0744,Setembre 2026,,TBD,Cross L'Ametlla de Merola,http://cross.ametllademerola.cat/,10,,10km,,L'Ametlla de Merola,BARCELONA,ACTIVA,2026-04-02T20:57:50.402986+00:00
17b28492852f,Setembre 2026,,TBD,Cross L'Ametlla de Merola,http://cross.ametllademerola.cat/,5,,5km,,L'Ametlla de Merola,BARCELONA,ACTIVA,2026-04-02T20:57:50.403003+00:00
1c2a4ae95de2,Setembre 2026,,TBD,Vilaplana 030 Extrem,https://www.vilaplana030.cat/,27.5,2000,"27,5km D+2000m",,Vilaplana,TARRAGONA,ACTIVA,2026-04-02T20:57:50.403021+00:00
06b27b627fda,Setembre 2026,,TBD,Vilaplana 030 Extrem,https://www.vilaplana030.cat/,11,700,11km D+700m,,Vilaplana,TARRAGONA,ACTIVA,2026-04-02T20:57:50.403039+00:00
ef4281aee7a3,Setembre 2026,,TBD,Cursa dels Poblats Ibèrics,https://www.cimscerdanyola.cat/poblats/,15.5,600,"15,5km D+600m",,Cerdanyola del Vallès,BARCELONA,ACTIVA,2026-04-02T20:57:50.403059+00:00
a18dc9190ea9,Setembre 2026,,TBD,Cursa dels Poblats Ibèrics,https://www.cimscerdanyola.cat/poblats/,10.5,425,"10,5km D+425m",,Cerdanyola del Vallès,BARCELONA,ACTIVA,2026-04-02T20:57:50.403075+00:00
08f8965da900,Setembre 2026,,TBD,Cursa del Castell de Montesquiu,https://www.cursadelcastell.com/,12,440,12km D+440m,,Montesquiu,BARCELONA,ACTIVA,2026-04-02T20:57:50.403092+00:00
12cad925b8c4,Setembre 2026,,TBD,Cursa del Castell de Montesquiu,https://www.cursadelcastell.com/,5,200,5km D+200m,,Montesquiu,BARCELONA,ACTIVA,2026-04-02T20:57:50.403109+00:00
4bf3d238f033,Setembre 2026,,TBD,CabróRun,https://dsport.cat/ca/fitxa_cursa.php?id_cursa=1121,11.7,430,"11,7km D+430m",,Cabrianes,BARCELONA,ACTIVA,2026-04-02T20:57:50.403126+00:00
5bcc2f7d1d5f,Setembre 2026,,TBD,CabróRun,https://dsport.cat/ca/fitxa_cursa.php?id_cursa=1121,5.9,181,"5,9km D+181m",,Cabrianes,BARCELONA,ACTIVA,2026-04-02T20:57:50.403142+00:00
b4aff0e4f6e9,Setembre 2026,,TBD,Rialp Matxicots,https://www.turisrialp.cat/matxicots/,60,4700,60km D+4700m,,Rialp,LLEIDA,ACTIVA,2026-04-02T20:57:50.403158+00:00
009cdb90c42b,Setembre 2026,,TBD,Mitja Matxicots,https://www.turisrialp.cat/matxicots/,30,2200,30km D+2200m,,Rialp,LLEIDA,ACTIVA,2026-04-02T20:57:50.403175+00:00
4f6cd7d4215e,Setembre 2026,,TBD,Mitja Matxicots,https://www.turisrialp.cat/matxicots/,15,1000,15km D+1000m,,Rialp,LLEIDA,ACTIVA,2026-04-02T20:57:50.403191+00:00
f7e0697de4c4,Setembre 2026,,TBD,Trail d'es Castell,https://www.9hsports.cat/ca/informacio_cursa/1001,10,500,10km D+500m,,Begur,GIRONA,ACTIVA,2026-04-02T20:57:50.403206+00:00
75627be3f359,Setembre 2026,,TBD,Olla de Núria,https://olladenuria.cat/,21,1940,21km D+1940m,,Vall de Núria,GIRONA,ACTIVA,2026-04-02T20:57:50.403224+00:00
a5deb386d4f3,Setembre 2026,,TBD,Cursa del Sot,https://sites.google.com/view/cursadelsot/,14,400,14km D+400m,,Monistrol de Calders,BARCELONA,ACTIVA,2026-04-02T20:57:50.403245+00:00
00c57fc3823f,Setembre 2026,,TBD,Cursa del Sot,https://sites.google.com/view/cursadelsot/,21,700,21km D+700m,,Monistrol de Calders,BARCELONA,ACTIVA,2026-04-02T20:57:50.403265+00:00
b16ace8f332a,Setembre 2026,,TBD,Murtrail,https://www.cemm.cat/murtrail-2025/,18,850,18km D+850m,,Martorelles,BARCELONA,ACTIVA,2026-04-02T20:57:50.403281+00:00
1821dc089047,Setembre 2026,,TBD,Murtrail,https://www.cemm.cat/murtrail-2025/,10,420,10km D+420m,,Martorelles,BARCELONA,ACTIVA,2026-04-02T20:57:50.403299+00:00
9c9fc8a50076,Setembre 2026,,TBD,Vertical Urgellet,https://www.9hsports.cat/ca/informacio_cursa/891,5.7,791,"5,7km D+791m",,La Seu d'Urgell,LLEIDA,ACTIVA,2026-04-02T20:57:50.403318+00:00
596bc1fff71a,Setembre 2026,,TBD,Cursa Montbau,https://www.9hsports.cat/ca/informacio_cursa/935,12,500,12km D+500m,,Barcelona,BARCELONA,ACTIVA,2026-04-02T20:57:50.403338+00:00
69db9597f57f,Setembre 2026,,TBD,Cursa Montbau,https://www.9hsports.cat/ca/informacio_cursa/935,6,250,6km D+250m,,Barcelona,BARCELONA,ACTIVA,2026-04-02T20:57:50.403355+00:00
4f2fd23a7809,Setembre 2026,,TBD,Tap Trail,https://www.instagram.com/taptrailcassa/?hl=es,15,500,15km D+500m,,Cassà de la Selva,GIRONA,ACTIVA,2026-04-02T20:57:50.403371+00:00
c64fdf0b3c46,Setembre 2026,,TBD,Ventallonina,https://www.curses.cat/ventallonina2025/,12,,12km,,Ventalló,GIRONA,ACTIVA,2026-04-02T20:57:50.403388+00:00
705f7690fd9c,Setembre 2026,,TBD,Ventallonina,https://www.curses.cat/ventallonina2025/,8,,8km,,Ventalló,GIRONA,ACTIVA,2026-04-02T20:57:50.403408+00:00
633b68544234,Setembre 2026,,TBD,Cursa Puig de Tiula,https://cursapuigdetiula.cat/,15,650,15km D+650m,,Cubelles,BARCELONA,ACTIVA,2026-04-02T20:57:50.403428+00:00
b2c9d71b3d68,Setembre 2026,,TBD,Cursa Puig de Tiula,https://cursapuigdetiula.cat/,10,250,10km D+250m,,Cubelles,BARCELONA,ACTIVA,2026-04-02T20:57:50.403447+00:00
bd37f55257a6,Setembre 2026,,TBD,Cursa de la Vaca,https://www.cansallebres.cat/,10,22,10km D+22m,,Vallfogona de Balaguer,LLEIDA,ACTIVA,2026-04-02T20:57:50.403463+00:00
bc25bfab8134,Setembre 2026,,TBD,Cursa de la Vaca,https://www.cansallebres.cat/,5,22,5km D+22m,,Vallfogona de Balaguer,LLEIDA,ACTIVA,2026-04-02T20:57:50.403479+00:00
0917d1087454,Setembre 2026,,TBD,Cabra's Trail Lloret,https://running.cat/cabras-trail-lloret-2025,14,650,14km D+650m,,Lloret de Mar,GIRONA,ACTIVA,2026-04-02T20:57:50.403495+00:00
8602795ea19c,Setembre 2026,,TBD,Cabra's Trail Lloret,https://running.cat/cabras-trail-lloret-2025,7,240,7km D+240m,,Lloret de Mar,GIRONA,ACTIVA,2026-04-02T20:57:50.403511+00:00
21c1d8cd0da6,Setembre 2026,,TBD,Cursa el Pont de Vilomara,http://cursaelpont.cat/ca/,17,700,17km D+700m,,El Pont de Vilomara,BARCELONA,ACTIVA,2026-04-02T20:57:50.403528+00:00
5621b575554e,Setembre 2026,,TBD,Cursa el Pont de Vilomara,http://cursaelpont.cat/ca/,10,340,10km D+340m,,El Pont de Vilomara,BARCELONA,ACTIVA,2026-04-02T20:57:50.403549+00:00
6a994c8bc0b0,Setembre 2026,,TBD,Marxa-Trail del Bomber,https://www.instagram.com/abombersolot/,14,700,14km D+700m,,Olot,GIRONA,ACTIVA,2026-04-02T20:57:50.403579+00:00
131bec3f78b4,Setembre 2026,,TBD,Espintrail,https://www.espintrail.com/,16,750,16km D+750m,,Espinelves,GIRONA,ACTIVA,2026-04-02T20:57:50.403657+00:00
c596de03f5da,Setembre 2026,,TBD,Espintrail Vertical,https://www.espintrail.com/,2.5,330,"2,5km D+330m",,Espinelves,GIRONA,ACTIVA,2026-04-02T20:57:50.403685+00:00
27102a6753dd,Setembre 2026,,TBD,Cursa Bacus,https://correvinyes.verdu.red/cursa-bacus-2025/,10.5,198,"10,5km D+198m",,Verdú,LLEIDA,ACTIVA,2026-04-02T20:57:50.403705+00:00
18460b4f1817,Setembre 2026,,TBD,Cursa Bacus,https://correvinyes.verdu.red/cursa-bacus-2025/,5.5,70,"5,5km D+70m",,Verdú,LLEIDA,ACTIVA,2026-04-02T20:57:50.403721+00:00
1a2900388ef0,Setembre 2026,,TBD,Cursa del Margalló,https://www.cursadelmargallo.cat/,22,780,22km D+780m,,Olivella,BARCELONA,ACTIVA,2026-04-02T20:57:50.403738+00:00
7be9bea662e8,Setembre 2026,,TBD,Cursa del Margalló,https://www.cursadelmargallo.cat/,14,460,14km D+460m,,Olivella,BARCELONA,ACTIVA,2026-04-02T20:57:50.403753+00:00
ad9906f9e73f,Setembre 2026,,TBD,Trencacames Canyelles,https://www.avaibooksports.com/inscripcion/trencacames-canyelles-2025/,12.6,460,"12,6km D+460m",,Barcelona,BARCELONA,ACTIVA,2026-04-02T20:57:50.403776+00:00
6520da1dbf87,Setembre 2026,,TBD,Cursa Matonera,https://www.marganell.cat/cursa-matonera,12.5,400,"12,5km D+400m",,Marganell,BARCELONA,ACTIVA,2026-04-02T20:57:50.403795+00:00
db91c1981144,Setembre 2026,,TBD,Trail Senders del Penedès,https://trailsendersdelpenedes.wordpress.com/,12.5,,"12,5km",,Les Cabanyes,BARCELONA,ACTIVA,2026-04-02T20:57:50.403816+00:00
87237dd71b02,Setembre 2026,,TBD,Trail Senders del Penedès,https://trailsendersdelpenedes.wordpress.com/,5.5,,"5,5km",,Les Cabanyes,BARCELONA,ACTIVA,2026-04-02T20:57:50.403835+00:00
c0ac84dc6275,Setembre 2026,,TBD,Trencacames Canyelles,https://www.avaibooksports.com/inscripcion/trencacames-canyelles-2025/,13,435,13km D+435m,,Barcelona,BARCELONA,ACTIVA,2026-04-02T20:57:50.403853+00:00
21301f15f0bf,Setembre 2026,,TBD,Duextrem Amposta,https://www.montbike.org/duextremamposta/,18,1000,18km D+1000m,,Amposta,TARRAGONA,ACTIVA,2026-04-02T20:57:50.403881+00:00
48b1cd825584,Setembre 2026,,TBD,Olla de Tapis,https://olladetapis.cat/,21,1000,21km D+1000m,,Maçanet de Cabrenys,GIRONA,ACTIVA,2026-04-02T20:57:50.403898+00:00
45b6fbee7fd0,Setembre 2026,,TBD,Olla de Tapis,https://olladetapis.cat/,8.3,300,"8,3km D+300m",,Maçanet de Cabrenys,GIRONA,ACTIVA,2026-04-02T20:57:50.403914+00:00
7564783d2119,Setembre 2026,,TBD,Trail Els Miradors,https://webtretzesports.wixsite.com/trailelsmiradors,9.5,370,"9,5km D+370m",,Borges del Camp,TARRAGONA,ACTIVA,2026-04-02T20:57:50.403931+00:00
4f9e46d7b87b,Setembre 2026,,TBD,Volta Volcans d'Olot,https://ceolot.cat/voltavolcans/,13,500,13km D+500m,,Olot,GIRONA,ACTIVA,2026-04-02T20:57:50.403947+00:00
18fc2dc7331e,Setembre 2026,,TBD,La Tossals d'Almatret,https://tossals.blogspot.com/,17,700,17km D+700m,,Almatret,LLEIDA,ACTIVA,2026-04-02T20:57:50.403968+00:00
28d3c8983eae,Setembre 2026,,TBD,La Tossals d'Almatret,https://tossals.blogspot.com/,10,300,10km D+300m,,Almatret,LLEIDA,ACTIVA,2026-04-02T20:57:50.403987+00:00
4e9763867c1d,Setembre 2026,,TBD,Vertical de Pi,https://esportsbellver.org/vertical-de-pi/,3,520,3km D+520m,,Pi,LLEIDA,ACTIVA,2026-04-02T20:57:50.404005+00:00
3139545a8719,Setembre 2026,,TBD,Trail L'Albiol,https://www.naturetime.es/ca/trail-albiol-3/,,,,,L'Albiol,TARRAGONA,ACTIVA,2026-04-02T20:57:50.404021+00:00
1e31b40a8413,Setembre 2026,,TBD,KOM Trail,https://www.9hsports.cat/ca/informacio_cursa/732,23,785,23km D+785m,,Llinars del Vallès,BARCELONA,ACTIVA,2026-04-02T20:57:50.404041+00:00
178cc047a2d3,Setembre 2026,,TBD,KOM Trail,https://www.9hsports.cat/ca/informacio_cursa/732,11,375,11km D+375m,,Llinars del Vallès,BARCELONA,ACTIVA,2026-04-02T20:57:50.404055+00:00
7f78f9e331c2,Setembre 2026,,TBD,Anella Verda Berga,https://mountainrunners.cat/anella-verda-2024/,21.75,790,"21,75km D+790m",,Berga,BARCELONA,ACTIVA,2026-04-02T20:57:50.404071+00:00
2db8c8939438,Setembre 2026,,TBD,Bruixes Trail Montmagastre,http://bruixestrailmontmagastre.blogspot.com/,17,700,17km D+700m,,Artesa de Segre,LLEIDA,ACTIVA,2026-04-02T20:57:50.404088+00:00
272bd37e1f93,Setembre 2026,,TBD,Cursa Salts d'Aigua,http://www.saltsdaiguacabreradanoia.cat/cursa-dels-salts-d-aigua/,10,150,10km D+150m,,Canaletes (Cabrera d'Anoia),BARCELONA,ACTIVA,2026-04-02T20:57:50.404109+00:00
5d1fe862e61e,Octubre 2026,2026-10-02,02/10/2026,Ultra Pirineu,https://ultrapirineu.com/es/,5,860,5km D+860m,,Bagà,BARCELONA,ACTIVA,2026-04-02T20:57:50.404549+00:00
70f1c43a6267,Octubre 2026,2026-10-03,03/10/2026,Ultra Pirineu,https://ultrapirineu.com/es/,100,6600,100km D+6600m,,Bagà,BARCELONA,ACTIVA,2026-04-02T20:57:50.404575+00:00
72673205d6c0,Octubre 2026,2026-10-03,03/10/2026,Ultra Pirineu,https://ultrapirineu.com/es/,42,2800,42km D+2800m,,Bagà,BARCELONA,ACTIVA,2026-04-02T20:57:50.404601+00:00
76464a5a48b1,Octubre 2026,2026-10-04,04/10/2026,Ultra Pirineu,https://ultrapirineu.com/es/,21,1450,21km D+1450m,,Bagà,BARCELONA,ACTIVA,2026-04-02T20:57:50.404624+00:00
7711dd0976db,Octubre 2026,2026-10-04,04/10/2026,La Foranca,http://laforanca.cat/,21,550,21km D+550m,,Alàs,LLEIDA,ACTIVA,2026-04-02T20:57:50.404643+00:00
35ca5ce8d530,Octubre 2026,2026-10-04,04/10/2026,La Foranca,http://laforanca.cat/,11,470,11km D+470m,,Alàs,LLEIDA,ACTIVA,2026-04-02T20:57:50.404661+00:00
18574a149b2c,Octubre 2026,2026-10-10,10/10/2026,La Cambrils-Odèn,https://www.circuitfer.cat/,11,700,11km D+700m,,Cambrils,LLEIDA,ACTIVA,2026-04-02T20:57:50.404678+00:00
4d1198ce6372,Octubre 2026,2026-10-10,10/10/2026,UTSM Serra de Montsant,https://www.naturetime.es/en/ultra-trail-serra-montsant-4/,63,3470,63km D+3470m,,Ulldemolins,TARRAGONA,ACTIVA,2026-04-02T20:57:50.404699+00:00
c21c7cd41e4e,Octubre 2026,2026-10-10,10/10/2026,UTSM Serra de Montsant,https://www.naturetime.es/en/ultra-trail-serra-montsant-4/,44,2343,44km D+2343m,,Ulldemolins,TARRAGONA,ACTIVA,2026-04-02T20:57:50.404716+00:00
cfdab527f18f,Octubre 2026,2026-10-10,10/10/2026,UTSM Serra de Montsant,https://www.naturetime.es/en/ultra-trail-serra-montsant-4/,25,1263,25km D+1263m,,Ulldemolins,TARRAGONA,ACTIVA,2026-04-02T20:57:50.404733+00:00
6409f89d2824,Octubre 2026,2026-10-10,10/10/2026,UTSM Serra de Montsant,https://www.naturetime.es/en/ultra-trail-serra-montsant-4/,11,621,11km D+621m,,Ulldemolins,TARRAGONA,ACTIVA,2026-04-02T20:57:50.404750+00:00
c21eec6cedb9,Octubre 2026,2026-10-11,11/10/2026,Cursa Serra de les Fites,https://serradelesfites.org/,25,1100,25km D+1100m,,La Pobla de Massaluca,TARRAGONA,ACTIVA,2026-04-02T20:57:50.404767+00:00
677f6898e6ac,Octubre 2026,2026-10-11,11/10/2026,Cursa Serra de les Fites,https://serradelesfites.org/,18,700,18km D+700m,,La Pobla de Massaluca,TARRAGONA,ACTIVA,2026-04-02T20:57:50.404784+00:00
3e728d8719d5,Octubre 2026,2026-10-11,11/10/2026,Cursa Serra de les Fites,https://serradelesfites.org/,13,350,13km D+350m,,La Pobla de Massaluca,TARRAGONA,ACTIVA,2026-04-02T20:57:50.404800+00:00
ade1eeb966a4,Octubre 2026,2026-10-17,17/10/2026,Trail del Bisaura,https://www.traildelbisaura.com/,56,3800,56km D+3800m,,Sant Quirze de Besora,BARCELONA,ACTIVA,2026-04-02T20:57:50.404818+00:00
45cfb8a9a767,Octubre 2026,2026-10-17,17/10/2026,Trail del Bisaura,https://www.traildelbisaura.com/,22,1000,22km D+1000m,,Sant Quirze de Besora,BARCELONA,ACTIVA,2026-04-02T20:57:50.404835+00:00
ead1215946e8,Octubre 2026,2026-10-17,17/10/2026,Trail del Bisaura,https://www.traildelbisaura.com/,11,500,11km D+500m,,Sant Quirze de Besora,BARCELONA,ACTIVA,2026-04-02T20:57:50.404852+00:00
9c88bf34a373,Octubre 2026,2026-10-18,18/10/2026,Vertikalm,http://www.geca.cat/vertikalm/,5,975,5km D+975m,,Sant Privat d'en Bas,GIRONA,ACTIVA,2026-04-02T20:57:50.404879+00:00
ca9848738432,Octubre 2026,2026-10-24,24/10/2026,Marató del Boumort,http://atleticsantafe.cat/maratoboumort/,46,2150,46km D+2150m,,Organyà,LLEIDA,ACTIVA,2026-04-02T20:57:50.404897+00:00
a001d1c3b522,Octubre 2026,2026-10-24,24/10/2026,Marató del Boumort,http://atleticsantafe.cat/maratoboumort/,23,1230,23km +1230m,,Organyà,LLEIDA,ACTIVA,2026-04-02T20:57:50.404914+00:00
2dcbe4272d77,Octubre 2026,2026-10-24,24/10/2026,Marató del Boumort,http://atleticsantafe.cat/maratoboumort/,11,390,11km D+390m,,Organyà,LLEIDA,ACTIVA,2026-04-02T20:57:50.404931+00:00
2595e9dd1f67,Octubre 2026,2026-10-25,25/10/2026,Marató Muntanya de Catalunya,https://www.maratocatalunya.cat/,41,,41km,,Sant Llorenç Savall,BARCELONA,ACTIVA,2026-04-02T20:57:50.404948+00:00
961c912fb776,Octubre 2026,2026-10-25,25/10/2026,Marató Muntanya de Catalunya,https://www.maratocatalunya.cat/,22,,22km,,Sant Llorenç Savall,BARCELONA,ACTIVA,2026-04-02T20:57:50.404965+00:00
07b7f2992f57,Octubre 2026,2026-10-25,25/10/2026,Marató Muntanya de Catalunya,https://www.maratocatalunya.cat/,12.5,,"12,5km",,Sant Llorenç Savall,BARCELONA,ACTIVA,2026-04-02T20:57:50.404982+00:00
481c0df6a833,Octubre 2026,,TBD,Marxa dels Termes,http://www.marxadelstermes.com/,42,1350,42km D+1350m,,Arenys de Munt,BARCELONA,ACTIVA,2026-04-02T20:57:50.404996+00:00
c17f403ee223,Octubre 2026,,TBD,Marxa dels Termes,http://www.marxadelstermes.com/,22,770,22km D+770m,,Arenys de Munt,BARCELONA,ACTIVA,2026-04-02T20:57:50.405010+00:00
2b2cd60a8917,Octubre 2026,,TBD,Marxa dels Termes,http://www.marxadelstermes.com/,12.5,470,"12,5km D+470m",,Arenys de Munt,BARCELONA,ACTIVA,2026-04-02T20:57:50.405026+00:00
671caed710c4,Octubre 2026,,TBD,Montpedró Trail,https://lamontpedro.home.blog/,21,1100,21km D+1100m,,Ivars de Noguera,LLEIDA,ACTIVA,2026-04-02T20:57:50.405041+00:00
c0fc6ba0baa8,Octubre 2026,,TBD,Montpedró Trail,https://lamontpedro.home.blog/,8,270,8km D+270m,,Ivars de Noguera,LLEIDA,ACTIVA,2026-04-02T20:57:50.405055+00:00
